"time","t_step","y","lb_50","ub_50","lb_95","ub_95","prop","location","pathogen"
2023-08-21,378,0.0116064550144879,0.00747426681101959,0.0154622242540071,-0.000623187416615766,0.0239108106166031,0.969125,"NZ","SARSCOV2"
2023-08-22,379,0.0109971176542736,0.00686760965140787,0.0149153131831274,-0.00135248169485553,0.0233854750961793,0.96,"NZ","SARSCOV2"
2023-08-23,380,0.0104251873370738,0.00630071292716405,0.0143269044793537,-0.00180581328968468,0.0225469443300233,0.953875,"NZ","SARSCOV2"
2023-08-24,381,0.00984407302545387,0.0059022718637034,0.0137200100063543,-0.00194643090024652,0.0213758760764833,0.950625,"NZ","SARSCOV2"
2023-08-25,382,0.00937085148972172,0.00535946643698093,0.0131854020885389,-0.00241510051790092,0.0208764462907969,0.9415,"NZ","SARSCOV2"
2023-08-26,383,0.00879025356340479,0.0046632248324836,0.0127891990559185,-0.00314759086917337,0.0205485319418988,0.925,"NZ","SARSCOV2"
2023-08-27,384,0.00826133255503492,0.00393521515414785,0.0122534417913061,-0.00381164212950096,0.0200971610210447,0.90475,"NZ","SARSCOV2"
2023-08-28,385,0.00754268534308378,0.0033537601649597,0.0115226331038673,-0.00423540610585281,0.0192430651676182,0.887125,"NZ","SARSCOV2"
2023-08-29,386,0.00682789041874021,0.00274700289469687,0.0107740754946513,-0.0046804907491543,0.0180884510695215,0.87,"NZ","SARSCOV2"
2023-08-30,387,0.00603695032636198,0.00211979813396113,0.00997490123307743,-0.00547770731674679,0.0173353719308252,0.843875,"NZ","SARSCOV2"
2023-08-31,388,0.00528046120761472,0.00119146150199023,0.00930188424221534,-0.00662515864742681,0.0168742941788925,0.808875,"NZ","SARSCOV2"
2023-09-01,389,0.00445828899362133,0.000339068940082621,0.00853919790618807,-0.00770963692188215,0.0161739983955284,0.768125,"NZ","SARSCOV2"
2023-09-02,390,0.00368239757202993,-0.000391529519732314,0.00769334703988223,-0.00826643665112523,0.0153649775311873,0.731625,"NZ","SARSCOV2"
2023-09-03,391,0.00293863335318312,-0.00107557023811256,0.00680915254535186,-0.00867655944266358,0.0140666606653247,0.686375,"NZ","SARSCOV2"
2023-09-04,392,0.00216740757438405,-0.00195033611292916,0.00610908807658983,-0.00940313542511122,0.0135961962125175,0.638125,"NZ","SARSCOV2"
2023-09-05,393,0.00139706660435124,-0.00275223394248414,0.00550003626926732,-0.0105163380606817,0.0130045542452503,0.58675,"NZ","SARSCOV2"
2023-09-06,394,0.000704287591569486,-0.00340926109859541,0.00484608845495582,-0.0113984215474636,0.0123411346473083,0.543375,"NZ","SARSCOV2"
2023-09-07,395,9.21690136801434e-05,-0.00398131752759512,0.00416099947335014,-0.0119669374965622,0.0115766401979458,0.507375,"NZ","SARSCOV2"
2023-09-08,396,-0.00040909406271239,-0.0043181710162038,0.00353635913407746,-0.012029714471108,0.0109698733504217,0.473625,"NZ","SARSCOV2"
2023-09-09,397,-0.000809500936847396,-0.00467679054702919,0.00315722912421046,-0.0124679858841058,0.0104627689319727,0.44375,"NZ","SARSCOV2"
2023-09-10,398,-0.00107508480117646,-0.00503139881420722,0.00302797801342003,-0.0129537745679791,0.0104803572506338,0.430125,"NZ","SARSCOV2"
2023-09-11,399,-0.0011563988359875,-0.00514997748134816,0.0029337919463911,-0.0133502081184709,0.0106347384025656,0.42875,"NZ","SARSCOV2"
2023-09-12,400,-0.00103213601331231,-0.00507688797554051,0.00296051238758965,-0.0130610561805188,0.0106337375204205,0.434125,"NZ","SARSCOV2"
2023-09-13,401,-0.000728268927333131,-0.00472259456428159,0.00315666233812129,-0.0123978467772714,0.0105054009766841,0.450125,"NZ","SARSCOV2"
2023-09-14,402,-0.000285547128588748,-0.00420298147587117,0.00367266052062598,-0.0118499150334087,0.0110203956182352,0.479875,"NZ","SARSCOV2"
2023-09-15,403,0.000358990757713284,-0.00363498786454874,0.00443079889624687,-0.0114157400417538,0.0119768859241518,0.523125,"NZ","SARSCOV2"
2023-09-16,404,0.00112356082140641,-0.00293130739615843,0.00519363216507596,-0.0108768267061665,0.0129982519115458,0.576,"NZ","SARSCOV2"
2023-09-17,405,0.00203746254168591,-0.00194374477645842,0.00603850688905949,-0.00988417092811548,0.0136128984622827,0.633125,"NZ","SARSCOV2"
2023-09-18,406,0.00307870760432749,-0.000809422750315925,0.006879471486684,-0.00856891129465148,0.0141438957853844,0.704125,"NZ","SARSCOV2"
2023-09-19,407,0.00423581860577515,0.000343824951504867,0.00803903579862986,-0.0073394626430165,0.0153027140998636,0.766125,"NZ","SARSCOV2"
2023-09-20,408,0.00532645807624887,0.00124284607544856,0.00934672412728188,-0.00646684154589957,0.0167476127309655,0.816125,"NZ","SARSCOV2"
2023-09-21,409,0.00646075930653578,0.00229401967026666,0.010546589464505,-0.00565880226833671,0.0182913823142414,0.859375,"NZ","SARSCOV2"
2023-09-22,410,0.00759155486453889,0.00358970919723833,0.011664243962462,-0.00423675860613049,0.0194668626845353,0.8995,"NZ","SARSCOV2"
2023-09-23,411,0.00877544791710116,0.0049101517275344,0.0126605489684383,-0.0027521777233441,0.0203076136774134,0.933375,"NZ","SARSCOV2"
2023-09-24,412,0.00994889673872512,0.00596905348342947,0.0138066212342788,-0.00139681950152388,0.021533291754185,0.957625,"NZ","SARSCOV2"
2023-09-25,413,0.0109766416024524,0.00691317428094684,0.015022784713279,-0.000716844432859143,0.0228073332737295,0.967875,"NZ","SARSCOV2"
2023-09-26,414,0.0117986507920897,0.00778525540392871,0.0160106143371554,-0.000201797086040922,0.0238941943166173,0.973625,"NZ","SARSCOV2"
2023-09-27,415,0.012542964507682,0.00856915800161329,0.0167159006221564,0.000672869107122122,0.0244500954357677,0.98125,"NZ","SARSCOV2"
2023-09-28,416,0.0131193289545879,0.00928072462732332,0.0171027916528972,0.00168370894111741,0.0248112929927361,0.987375,"NZ","SARSCOV2"
2023-09-29,417,0.0136135801909252,0.00964219227773955,0.0175365208623455,0.00207123530947204,0.0251680627002332,0.990375,"NZ","SARSCOV2"
2023-09-30,418,0.0137388773032969,0.00969026554279651,0.0178335452574859,0.00204743284205884,0.0258536966049734,0.989625,"NZ","SARSCOV2"
2023-10-01,419,0.0136808464721319,0.00951308641137405,0.0177935749153255,0.00205367696313292,0.0259727736295588,0.989625,"NZ","SARSCOV2"
2023-10-02,420,0.013320206172625,0.00927718894245511,0.0173710554180186,0.00189708149570146,0.025406535701422,0.990125,"NZ","SARSCOV2"
